scenario_id,FECHA,SPY,EEM,VIG,GLD,BTC,LATAM,CORP
3,2023-01-31,594.1318911144642,61.365365775403795,181.77260485011809,271.0529224298422,134675.81136827564,1183.315763699269,235028.66362612558
3,2023-02-28,635.6003028457477,63.13729248409528,192.97361570097488,270.17587042392137,138628.25869039836,1182.654943727113,241361.41923440972
3,2023-03-31,609.3618431193279,62.49939886896636,190.12164328116566,258.90575214783826,127094.50057242827,1183.3941660688463,243437.35490205017
3,2023-04-30,617.4514259472791,66.24306813596515,189.297766672504,265.99383547347423,123465.3540627884,1184.4611672531003,256149.29236541325
3,2023-05-31,634.0339495693275,67.66867218480226,195.47461766079638,284.04314252683065,134526.7852928426,1189.125659682754,263365.98708502785
3,2023-06-30,625.9849990945847,68.44483438916915,196.35426310670346,289.21735045265586,110946.80198303609,1207.6081949515824,266278.4286236756
3,2023-07-31,589.332775663132,69.22099659353603,187.5191429137469,316.53848657054834,108587.50462750044,1213.4904088562346,271768.61105164106
3,2023-08-31,584.223167050239,69.31603686345849,184.6578786061811,333.7089472670766,124607.78423784015,1228.2888206795174,275798.2405819331
3,2023-09-30,620.9386021346348,72.10388478118443,191.32771770152033,333.52219241625073,137804.3849762775,1230.1257225655315,285142.7702051425
3,2023-10-31,650.9219961806006,76.41237701766997,197.84289386131545,334.87341868987386,141768.3860726353,1237.4320514155206,287387.2032620547
3,2023-11-30,665.9136932035834,76.9192584572565,199.1865281138548,332.8191153307882,153473.45366788981,1238.5362564818327,323466.4158000645
3,2023-12-31,679.5779455147631,78.9784643055768,203.88441478100677,349.4183258953783,142023.57984170088,1250.940504049187,318884.87056687486
3,2024-01-31,701.8389826261916,84.58584023100282,208.59196788163024,390.5043930770904,151035.72737548026,1290.5370913336615,337799.89234027144
3,2024-02-29,716.2404058711317,86.85028817787892,213.5116852644543,409.9806321165505,139767.71990991465,1303.4621401499383,333015.3292112196
3,2024-03-31,739.7024007181312,93.01655412552616,218.44152552255167,458.1878683889403,148636.72119612404,1344.7212186092167,352768.51534296514
3,2024-04-30,681.143297910526,89.50441161639326,200.21628537765343,455.272992108424,137783.7485695135,1344.9913979585356,342084.5030411917
3,2024-05-31,592.6034059152032,75.38957474006668,180.14412797141753,454.26045613729735,102986.92745883677,1343.730560995048,316711.7469123913
3,2024-06-30,587.8419327136199,72.31003201698462,177.66543251196305,451.1257455188881,94310.02192114665,1343.0360678656805,318412.8366704865
3,2024-07-31,612.875152255819,72.3248375108456,188.36988723951882,466.0088063680309,76475.83584263927,1345.3342087664955,321933.06874107785
3,2024-08-31,580.5513301149898,72.31003201698462,178.37833164853183,458.1856589986097,63443.43564527364,1342.1647946670203,329601.4027386972
3,2024-09-30,563.4151880778555,69.18607281231964,173.3770700135263,486.2345044450711,68753.45775154911,1338.7049561679917,330974.00801237824
3,2024-10-31,582.783673919526,66.84680478228616,177.85188305537335,492.4221506222788,75541.51108308669,1338.4650403596647,341440.31335640344
3,2024-11-30,531.6333222363934,62.745682982797064,168.7487094653413,482.22752652414806,63645.1324064822,1332.3787551168477,370207.92757956166
3,2024-12-31,532.8333683278494,63.13062582318232,168.6280649960758,466.4994567256949,52468.028808433024,1335.2956262601897,373114.88910413487
3,2025-01-31,566.3418339510608,68.89400221759422,173.52533049908996,493.36634951165365,72632.0215530718,1343.7325824957368,392963.7670870283
3,2025-02-28,600.8089222300496,71.36545503346498,183.91986579423937,482.4068622610931,81400.78511852172,1344.4902867408516,423824.7524070047
3,2025-03-31,620.47535757917,75.67696761005703,188.24526065561963,493.4475308986948,78229.19586151386,1345.1734626995612,455849.20856016356
3,2025-04-30,610.3913962423364,70.66190277201272,184.67850834846053,487.14244317182914,69675.05715960199,1349.5954743595735,587202.9648517427
3,2025-05-31,579.3940581007527,68.46104697977745,175.93713444012135,463.95162694039607,72059.04575364513,1352.6014485778965,564375.5367372154
3,2025-06-30,566.8162138526592,66.20607178281509,173.35548515112998,498.1560513470838,92810.08001393983,1357.8432713883606,652928.3455280038
3,2025-07-31,618.5913916842508,71.36545503346497,186.29770066567875,510.7662268008151,101113.86321859846,1366.2773891331597,826816.006122884
3,2025-08-31,644.2214600820358,72.5380421358854,192.94431528251175,517.3148586888044,112322.05946489093,1383.356788100904,1090576.099751
3,2025-09-30,654.4816196680345,69.25479824910819,195.31082713075378,509.95441293040324,113723.13421677063,1382.4872914261825,1196744.0115094818
3,2025-10-31,669.5553000886481,69.71419989586845,196.6372650538092,506.82606351538544,123112.65334742851,1383.720934493338,1346985.8491930803
3,2025-11-30,683.2942765507253,71.58051908583198,201.27502642506764,532.1037959543789,113927.84442089088,1397.5792425935322,1327907.2793784048
3,2025-12-31,705.6770500776098,76.66264980311728,205.922330515197,594.6707842547336,121157.16889835392,1441.8174523942346,1406673.622409492
4,2020-02-29,330.3705101692602,43.016241032998565,129.4608660572946,159.4629529591542,10192.353733153539,1049.316072035338,24752.065453035164
4,2020-03-31,316.73235850844105,42.58163599337465,127.54755361766998,152.8111141488145,9344.358211017441,1049.971950479091,24964.956542608277
4,2020-04-30,308.83509315699587,43.180425159078716,124.65280111834154,152.0173798160632,11903.670050279858,1050.5682036097758,25362.739881078247
4,2020-05-31,342.4292087597903,47.062896846385726,137.1636834955761,143.7953274344112,16912.442242805344,1053.310968010925,26157.973309172266
4,2020-06-30,353.6083316884229,49.902316438595335,139.94938709938185,153.88092998860972,25306.144803792,1056.2226707991015,26738.29759955939
4,2020-07-31,350.004908815488,51.486210360780284,135.86501028526092,148.92009040891415,30232.582927920103,1056.689735751471,27465.208334418006
4,2020-08-31,359.73698791325705,51.89184173109593,138.00633405188742,139.60233954618155,39859.72558712623,1054.8115383898146,27552.528438478064
4,2020-09-30,374.84109901057195,51.51518403008854,145.80828684973497,138.00624333358385,51456.785451807526,1053.817783172007,27175.84888104374
4,2020-10-31,394.6741115159379,52.13328897533144,151.68701367200123,142.9239451778038,49584.099946143186,1056.0636699642523,28537.846562965784
4,2020-11-30,400.9598682308727,49.77361262777851,153.54749406269653,140.8903984346766,50202.59849273488,1055.3998904843477,31316.014520585435
4,2020-12-31,421.8847122488855,51.84805337287998,158.7906660728379,141.53335806669475,72635.22827084607,1059.0127473678285,30194.190186035023
4,2021-01-31,434.3316730357907,53.26126613048035,162.55613595448443,153.8019249985761,83610.50620409015,1060.7480565795795,32130.685050614593
4,2021-02-28,416.8195714350014,53.14457883856839,155.8441636358994,158.39983399498504,70788.62423494487,1050.924120276991,33124.49498704588
4,2021-03-31,437.9021821341023,54.18179921111912,161.03392472573375,160.96419624826677,79965.79993958896,1060.7859868355742,36221.96123118064
4,2021-04-30,451.89359569376563,55.21901958366987,162.50272503417742,160.74738427933042,71083.35962026844,1070.4297544221881,38287.01500814986
4,2021-05-31,457.36560847466654,55.68576875131771,168.94764275122722,169.3750053880392,76335.31787649765,1078.3856256170452,39018.02059249266
4,2021-06-30,468.05222524100884,56.230309446906844,174.5557893834667,172.91875963893,69814.93449105226,1101.1627443417722,39106.77574325114
4,2021-07-31,476.422162848214,59.45865785647101,176.30944793354794,181.71833506782968,75419.11613531067,1110.7022037244014,39167.89882079048
4,2021-08-31,472.17076596836375,57.63055694985033,172.8644435737437,189.53104222432938,82693.70144189577,1094.6766705667042,39227.83687551181
4,2021-09-30,500.3279667878404,56.0876916456811,182.20245280742498,183.60983258992965,115236.59325404529,1096.8576602863907,40134.69500291827
4,2021-10-31,486.6520865903536,54.22069497508977,174.32434206213617,181.02304151227517,110806.93099702691,1088.380248071609,40684.16817377779
4,2021-11-30,499.7218105920806,55.38756789420935,180.01260507483622,193.30656099373834,120734.27665882003,1092.666366998993,41830.3951218217
4,2021-12-31,493.37792931042907,56.02286537239668,180.82267069949305,196.8278864202564,99571.85742506459,1109.6496391205528,42292.97793928896
4,2022-01-31,464.4900196522281,56.65816285058401,172.68640717272024,215.4213818252466,97454.44966107473,1115.0547005997762,43164.983101362275
4,2022-02-28,460.46281752971373,56.73595437852531,170.0514684375728,227.1067993234371,111832.2322447883,1128.652697373822,43805.008783160956
4,2022-03-31,489.4005482451004,59.01783919813693,176.19372427288272,226.97970265199166,123675.8367808082,1130.3405937655796,45289.19955013429
4,2022-04-30,513.0323363702054,62.54438846480944,182.19355098737384,227.89928445127342,127233.42424565184,1137.054249076615,45645.68264286109
4,2022-05-31,491.8536518479805,61.91248512378644,179.50089800165034,218.3926919981039,116647.70706480075,1137.7649685549702,46038.27853069055
4,2022-06-30,519.1965427756523,71.56424135981399,191.61497421586483,236.9383158989369,97776.82787471144,1142.780515426598,48098.42886951391
4,2022-07-31,510.7585640556042,66.82172429234598,187.98437470440632,233.91080684467573,87085.21155087904,1146.537197300109,61958.0762816255
4,2022-08-31,484.8208525868539,64.74047579511182,179.08652447314932,222.7752907094748,90064.90269876808,1149.0908967759224,59549.465261089696
4,2022-09-30,474.2960619252884,62.6080490561424,176.45866196961748,239.19920248881434,116001.13127361989,1153.5440421428373,68893.01767894425
4,2022-10-31,497.1984965142596,66.34912755861839,182.46751045986767,240.1682901668816,119337.95260645724,1160.3955142812,69435.29257568392
4,2022-11-30,508.6497138087452,66.78925444126263,183.70672402091333,238.69496174575485,129191.05766488811,1161.430976878382,78152.34973773386
4,2022-12-31,519.0869793259257,68.57726990200482,188.0395138818356,250.59977053892342,119552.76990643419,1173.0629959607438,77045.40784851839
4,2023-01-31,561.2760576893044,67.22066679901216,206.76555603076656,246.1279572158005,125587.48254291875,1178.4025996465543,78677.29888317168
4,2023-02-28,547.281447274823,68.16593360362518,202.07291322329075,244.84951480027124,159984.44418296887,1179.0717853699687,79930.91687197663
4,2023-03-31,570.2599011421562,67.67115016596627,213.49676084247972,242.05011054601937,206531.40729620433,1177.9609625393143,78838.15536880335
4,2023-04-30,586.1162915081757,68.2042937238298,216.86161311113898,226.90532638579103,272298.44170367275,1175.8672134499448,79088.80542202288
4,2023-05-31,610.725286080122,67.70923184867081,229.12151466407818,224.31108095093714,351522.80371274886,1174.7594096989556,78007.55669775797
4,2023-06-30,643.0390378755959,68.52164107970097,238.35928038312886,232.3041614799465,338729.7064828435,1177.2630461761912,81917.13508332442
4,2023-07-31,647.261244834089,69.6513976666023,242.54976769919065,250.14135171310429,209973.11151191697,1175.5237942871381,84014.31012401942
4,2023-08-31,659.6196754206269,70.006826705178,241.13216790082032,232.26209263505694,206196.99672669734,1174.9366582991136,85198.23269456405
4,2023-09-30,675.7226180177992,65.50049425180752,248.81213164363993,238.13770797129368,242590.87098458013,1176.7091443006964,88112.29468728596
4,2023-10-31,695.8320343712057,66.52869968483009,252.97146292017706,237.9554096434391,280266.523248138,1180.3095064914112,89172.25573342279
4,2023-11-30,661.2839029809088,63.951839155156264,239.27838354910526,230.2848569252494,258969.05938324938,1181.2843737922815,91910.4238116198
4,2023-12-31,702.8702792241189,69.79018647644494,246.22746271572728,243.54754881489623,358493.48126605654,1188.7482225216709,96799.85288793764
4,2024-01-31,685.1982307748211,64.50867574938322,239.48323168780385,230.47490573431293,361560.0487154848,1185.1105666773324,101705.70807775715
4,2024-02-29,707.9021442913844,66.58415760059279,242.68201416132828,248.71959140441055,443541.680403182,1193.9607171766681,108483.27033746243
4,2024-03-31,719.2108719683322,66.02732100636582,248.29170165184405,250.86442796384165,458528.529116273,1198.9846747909526,118355.67487051533
4,2024-04-30,722.5308654147756,64.44118040462844,241.48444042739797,247.49784906043075,423575.87705222785,1199.749913367963,130217.53892206086
4,2024-05-31,742.6212337373039,64.9488768174955,245.29039731410487,232.01220645656855,558457.6833835765,1197.617435833928,130631.53938805661
4,2024-06-30,773.801329180528,64.47744443411894,259.1574717115045,229.35957323275883,720939.1628893538,1196.4891408423753,128845.63322145815
4,2024-07-31,814.743508356759,65.25107706324972,269.60623297917664,237.53255127368607,694701.7617583968,1199.0390875232847,135303.1114971713
4,2024-08-31,871.6098704645948,67.13520379757779,286.219640393063,236.76396188273415,715089.7742013104,1198.3694868970294,138948.8010268324
4,2024-09-30,895.0181754077984,68.58000732263326,295.55908533056834,252.8298434080855,779155.6526065202,1203.088751279941,142863.5144715084
4,2024-10-31,883.6560756767897,69.36662257516348,296.88911583027567,257.43546130123246,642584.5062418071,1221.7883143547085,144443.37540385302
4,2024-11-30,907.3878983480167,70.85944802513113,306.5767094071304,274.9040303723069,700154.5377639891,1226.5998037479521,148512.8917977271
4,2024-12-31,895.8687671403816,71.67220854789129,307.9563197600158,279.9117577201316,577430.7822024374,1245.6647982242782,150155.22655736617
4,2025-01-31,843.4145034344104,72.48496907065146,294.099574017848,306.3538339707476,565151.6457775462,1251.7323844060236,153251.15734895685
4,2025-02-28,836.1019659531239,72.58449076731596,289.6120502326383,322.9718336409176,648530.3680224167,1266.9971538527302,155523.47786020034
4,2025-03-31,888.6466940403068,75.50379386947493,300.07283202924197,322.79108764322547,717213.0461222711,1268.8919439235208,160792.88691408967
4,2025-04-30,931.5569655284338,80.01544411826606,310.29104497259107,324.0988380971159,737843.981064147,1276.4285246545307,162058.52963211018
4,2025-05-31,953.0121012724973,80.54622650047678,312.39836188524026,322.11063212250184,798763.8653370948,1277.567527674613,182403.70877657857
4,2025-06-30,978.6065772382854,82.27964600909536,322.59202747502064,343.96780672198435,870326.220886533,1282.5986795823028,187542.71138638546
4,2025-07-31,966.1833373158823,83.22339663045437,324.0437075511865,350.2336187952383,717774.6103063959,1302.5340624731716,189616.6587056951
4,2025-08-31,909.6120654702809,84.16714725181339,309.46309667628947,383.3187029272609,702511.0451589712,1308.878656693046,193526.2132762863
4,2025-09-30,901.7255846294884,84.28270855238794,304.74114829667286,404.11162069901445,806154.8613734241,1324.840320046204,196395.70928204665
4,2025-10-31,958.3944211865224,87.6725067025754,315.7483928302385,403.8854661231221,891530.7783272925,1326.821614381533,203049.9414460554
4,2025-11-30,1004.672615975997,92.91128566195601,326.50039691085186,405.52176099575524,917176.0361566023,1334.7022682546399,204648.2004531407
4,2025-12-31,1027.8117133707344,93.52761259835374,328.71779834587454,403.0340606609389,992902.4219705751,1335.8932710292481,230340.17920466978
5,2020-02-29,329.5842225388964,39.399383499546694,129.3629846889334,153.1076532029222,11005.326918268034,1046.776767867245,24897.219278382345
5,2020-03-31,339.39260570948005,40.017862194016324,131.52551392208798,152.9904467789652,12714.512710530576,1049.9795775975863,25196.7243892851
5,2020-04-30,322.5417282623932,38.46784768812331,124.40617610956781,148.05876109400472,11748.336401373426,1050.846799924571,25970.42766538165
5,2020-05-31,345.17241157781626,38.88016681776973,133.0319949609148,150.2496196341243,16876.307601023564,1048.7083085046202,26823.933915860987
5,2020-06-30,342.3990066813064,37.29197461468723,131.201539505136,149.21279357604303,15454.436587951423,1048.1662945502546,26968.00788754325
5,2020-07-31,356.9800513946643,37.29961015412512,139.10651527876476,154.13546338223756,12531.976257293625,1049.9598679992462,27266.15430412109
5,2020-08-31,338.1524653086016,37.29197461468723,131.727997932683,151.54790617641737,10396.3771095446,1047.4863134075053,27915.62463921981
5,2020-09-30,328.17121408213796,35.68087579329103,128.03468957943022,160.8252454265532,11266.522172077492,1044.7860984348486,28031.877583774993
5,2020-10-31,339.4527337289164,34.47446056210337,131.33922863234062,162.871849906418,12378.86991233772,1044.598857250613,28918.322389275105
5,2020-11-30,309.65930009811706,32.359416137805994,124.61675948058662,159.49991124796236,10429.428844053782,1039.8488440505378,31354.7984289606
5,2020-12-31,310.3582883240667,32.557940163191304,124.52766651592482,154.29774920002419,8597.854264021975,1042.1253026588727,31601.00383368994
5,2021-01-31,283.54119165537537,30.61851314596556,116.20152400025843,151.88149369075654,5066.300774237387,1041.4551763152936,32585.744183784172
5,2021-02-28,309.65178409568745,30.51161559383501,124.09840041346341,147.95057054881366,6478.340113419114,1043.4359909485202,35947.97265176085
5,2021-03-31,297.0173840115871,30.106932003626486,119.81383874927322,143.59590110487235,5462.643001714617,1044.7368244389975,37850.27353277213
5,2021-04-30,268.4565747792365,26.632761559383514,109.47095548808063,139.44859687254728,5253.962680575395,1037.0402262870077,40068.57769777812
5,2021-05-31,290.2755298322664,26.10590933816864,120.37269461851541,136.96021433315224,5519.169040954172,1041.7606750895725,40917.26621202252
5,2021-06-30,306.41238704854453,30.17565185856756,128.4963531235868,148.59069794119426,4626.296177678185,1046.3530115029234,42748.25821564902
5,2021-07-31,287.43448091389047,28.938694469628295,122.98878803540279,152.94536738513554,4484.179128737894,1049.6740788233083,45287.772287253254
5,2021-08-31,305.5104667569966,31.58059111514054,126.56060598229861,161.75388093944335,6207.4944022668815,1056.306358664907,47696.980529800414
5,2021-09-30,297.8291122739802,29.190667271078887,123.0940797209122,153.0715896878585,6260.593555448895,1053.073984537055,50114.282545142625
5,2021-10-31,307.69762346400023,30.129838621940177,124.7382498869436,165.18893074926044,7680.146619546047,1060.938114274939,53453.84604132801
5,2021-11-30,312.61308905293635,29.87786582048959,127.62162219781641,166.61343959427643,7939.651420485762,1065.4023382990763,58318.35639694257
5,2021-12-31,314.05616151941297,29.160125113327297,124.12269849473482,164.37750166032725,7334.428722249532,1066.0823194418258,64163.14935720344
5,2022-01-31,333.1693556977992,30.206194016319138,131.5579113637832,160.726070760128,8219.904163767533,1066.6834621912133,69202.13304029086
5,2022-02-28,344.0750752230994,32.03108794197644,134.6518670456748,164.404549296625,7899.635020153248,1067.2254761455786,74431.08831642265
5,2022-03-31,338.48316941550235,29.90840797824117,132.1005685121778,162.3038495441647,7035.832536787628,1070.7337846501987,95878.53815649853
5,2022-04-30,349.5709135744816,32.0318689538323,135.15068120255475,181.38821453599596,7482.293335164698,1104.6262068917845,101565.68359431032
5,2022-05-31,331.81875016058484,31.034195220779573,128.75360420142832,172.75307955891847,7738.306070503508,1107.0865573907931,97617.33271747624
5,2022-06-30,324.6154236856849,30.011988527078007,126.86431203011117,185.4891479498472,9966.726565199579,1111.3769206576596,112933.88780555122
5,2022-07-31,335.3714942277357,30.97758480979592,128.55884126699186,200.17270401325837,12226.62366750126,1119.6764441670023,120459.68424607655
5,2022-08-31,342.25316787685244,31.806885885840707,131.59094826765954,210.1562317319022,11314.457459160602,1130.8902812558208,118753.50559756342
5,2022-09-30,353.46440644322394,34.065136508301116,134.62929417162076,234.86727982437603,12032.419645441774,1166.6868643754522,125797.50596061612
5,2022-10-31,361.89007934592047,35.277191927135796,135.42163488990226,243.22542844388923,11485.296878882824,1156.7698021246918,132110.75915461863
5,2022-11-30,362.59575598071814,34.65202650057896,138.92165963758654,256.28131909381653,9542.178744151113,1175.129894795902,133867.71203923546
5,2022-12-31,361.81579759488915,34.9008168233924,137.1186165857492,261.85121576278857,9199.271901259626,1176.6132559415944,135493.5419367996
5,2023-01-31,333.17237495869784,33.58302297990644,125.67839380927207,260.1853840144818,8527.570821434396,1176.8496592938216,131389.9595423894
5,2023-02-28,289.86423967327477,28.28698357117983,113.07883679349614,259.60672667033316,6373.961564444452,1175.7464436500952,121644.63237438092
5,2023-03-31,326.6722185850353,30.367274481336914,124.24563168334618,278.4569280327518,8680.287375394835,1184.0993620954516,159138.69747979983
5,2023-04-30,342.2366068569193,31.270667745110305,128.71891190856525,285.6638422280579,9259.919913898817,1186.1031619381386,153133.81213960235
5,2023-05-31,333.6318584755039,28.904197966527246,125.19326911470462,270.33056760202703,9339.129635905452,1182.4736001711733,160894.69487453395
5,2023-06-30,344.68668687550223,29.8341525440535,126.86547819683943,291.7302779835281,11456.722795920059,1191.3040583725099,171616.54945259495
5,2023-07-31,350.193052278091,29.5846525354489,129.7980222029478,294.24601774563905,11843.834489987228,1196.316837276276,187234.33084406928
5,2023-08-31,351.80959991921793,28.873955541241845,126.23942947643428,290.29726166333825,10941.004241168213,1197.08037313579,205999.36412772237
5,2023-09-30,373.2204366451859,29.90975860726702,133.80143902027552,283.84868822248416,12261.896559844581,1197.755383098549,222177.30185311617
5,2023-10-31,385.43715866224437,31.716743518070057,136.94815758862774,290.3450288740112,11784.140733004331,1198.3639986387414,238965.15395711391
5,2023-11-30,379.17303655287736,29.614894960734304,134.3533503922116,286.6351088450754,10495.578666082201,1202.30340104435,307823.3860339163
5,2023-12-31,359.91759668174535,28.692500989529407,127.99401339020136,272.98960899615696,10854.693403089264,1204.9813094211966,295856.797584497
5,2024-01-31,352.1042830829651,27.747425199360453,126.1158672289859,293.1155270930449,13980.548211971547,1209.651050475036,342277.92805626953
5,2024-02-29,384.26684552622015,29.909758607267015,135.5313104845529,300.53536715091644,15231.39770393463,1217.1646859621378,433433.2724223302
5,2024-03-31,400.18815588752784,30.401198018154872,140.3667131013664,304.3885888118712,16919.75664045311,1232.3800744669466,571701.5203384979
5,2024-04-30,379.8655109998898,29.454313627494955,133.7227460557346,289.89791996331144,17498.67983749375,1235.1249730690856,549476.708578925
5,2024-05-31,399.07899624688605,30.029172151573896,138.17584258572225,294.59112742767235,19767.242918123848,1246.715379486221,600858.1879773912
5,2024-06-30,411.8299701110802,30.604030675652847,139.43615292439796,294.194325630394,17571.537308595885,1258.0494596075926,635113.7729410646
5,2024-07-31,416.816849503664,30.862717011488375,144.96624192561757,309.98430059795254,18869.801500602447,1267.3997970921855,647239.8609793753
5,2024-08-31,426.5560206391049,31.164517736629815,149.77833594601586,316.46995756036387,17257.987420123427,1294.1691780671458,648712.1517456877
5,2024-09-30,434.18390292700263,32.95376489282553,151.28307010794992,332.5746374016259,18643.31989979644,1305.3806673514132,649726.0753535092
5,2024-10-31,430.3094230347371,31.94057674413639,148.32706949541955,346.8731849242417,20441.569839051925,1286.5462569235688,650720.3415314475
5,2024-11-30,455.97028497745646,31.085474689568954,156.33958795160655,336.0363910123645,28486.04945652538,1289.109519881204,665763.5118255218
5,2024-12-31,443.5068701677665,30.050729346226852,149.5797415896185,331.3021350862161,27391.0537215252,1279.1462282110897,674878.298616819
5,2025-01-31,455.4178688990671,30.697445185815663,154.46057981030816,353.783009325123,29845.055974702143,1284.1835971539215,693892.1737247094
5,2025-02-28,449.6364184348271,31.049546031814014,155.15566005769904,360.2276178257469,24613.786081262115,1304.1436143588148,701565.6034354562
5,2025-03-31,423.30963026062466,31.40164687781237,148.17430460588312,394.2567926475129,24090.37090053324,1310.4960486451296,716030.6247590192
5,2025-04-30,452.85522156786357,32.30837033813266,157.3049543816135,392.98108712203964,24797.371816194212,1309.7642051347648,735323.7904720282
5,2025-05-31,484.4629959753474,33.241275464551364,166.9982439858134,391.70950942547904,25525.121698187388,1309.0327703207283,755136.8030049339
5,2025-06-30,464.46369334454806,32.90542961904063,164.53016365123474,375.36973602467583,23401.452380114697,1309.85098553643,761631.6911617832
5,2025-07-31,452.8829598516789,33.36815056174431,160.7960731968464,373.41998355661633,29810.84003198662,1310.5948175507046,773767.2779503196
5,2025-08-31,502.14615190757286,36.36837344830687,176.93450522916868,353.2230911429129,42354.509837798294,1314.0164448163666,798028.2847609627
5,2025-09-30,518.5394776423889,38.56256630564367,180.527927892467,377.99766326423446,63375.19700946321,1317.648824486073,815732.8367378686
5,2025-10-31,513.2553345755827,39.786537831505015,175.25927971709717,365.8117103388625,75712.67429382479,1318.2314928972546,837909.4526422109
5,2025-11-30,527.5266815985317,40.099993953981695,178.0214836148639,342.92331180077247,99822.31514966833,1315.8884220522905,840573.4171644074
5,2025-12-31,549.6757012250133,39.80892755453906,188.085624668301,339.0026139030441,128865.29895273993,1314.6487020284999,829081.6652014054
